"spp","year","site","ind","plot","budburst","flowers","leafout","flobuds","flobudburst","fruit","ripefruit","budset","provenance.lat","provenance.long","species","genus","species.name","dvr","flowering","fruiting","allflofruit","fls","gs"
"DIELON",2020,"GR","6",14,NA,NA,133,NA,NA,NA,293,282,44.794942,-71.146683,"lonicera","Diervilla","Diervilla lonicera",NA,NA,NA,NA,NA,149
"DIELON",2020,"GR","8",10,NA,NA,NA,NA,NA,NA,NA,NA,44.794942,-71.146683,"lonicera","Diervilla","Diervilla lonicera",NA,NA,NA,NA,NA,NA
"DIELON",2020,"GR","8",13,NA,NA,133,NA,NA,NA,NA,282,44.794942,-71.146683,"lonicera","Diervilla","Diervilla lonicera",NA,NA,NA,NA,NA,149
"DIELON",2020,"GR","8A",10,NA,NA,NA,NA,NA,NA,NA,NA,44.794942,-71.146683,"lonicera","Diervilla","Diervilla lonicera",NA,NA,NA,NA,NA,NA
"DIELON",2020,"GR","8B",10,NA,NA,NA,NA,NA,NA,NA,NA,44.794942,-71.146683,"lonicera","Diervilla","Diervilla lonicera",NA,NA,NA,NA,NA,NA
"DIELON",2020,"HF","1",10,NA,NA,NA,NA,NA,NA,NA,NA,42.531705,-72.18992,"lonicera","Diervilla","Diervilla lonicera",NA,NA,NA,NA,NA,NA
"DIELON",2020,"HF","1A",7,69,NA,120.5,NA,NA,NA,301,NA,42.531705,-72.18992,"lonicera","Diervilla","Diervilla lonicera",51.5,NA,NA,NA,NA,NA
"DIELON",2020,"HF","1B",7,78,NA,120.5,NA,NA,NA,293,275,42.531705,-72.18992,"lonicera","Diervilla","Diervilla lonicera",42.5,NA,NA,NA,NA,154.5
"DIELON",2020,"HF","2",7,78,NA,122,NA,NA,NA,293,275,42.531705,-72.18992,"lonicera","Diervilla","Diervilla lonicera",44,NA,NA,NA,NA,153
"DIELON",2020,"HF","2A",13,NA,NA,133,NA,NA,NA,293,282,42.531705,-72.18992,"lonicera","Diervilla","Diervilla lonicera",NA,NA,NA,NA,NA,149
"DIELON",2020,"HF","2B",13,NA,NA,133,NA,NA,NA,287.5,282,42.531705,-72.18992,"lonicera","Diervilla","Diervilla lonicera",NA,NA,NA,NA,NA,149
"DIELON",2020,"HF","2C",13,NA,NA,133,NA,NA,NA,287.5,263,42.531705,-72.18992,"lonicera","Diervilla","Diervilla lonicera",NA,NA,NA,NA,NA,130
"DIELON",2020,"HF","3",7,85,NA,127.5,NA,NA,NA,283.333333333333,NA,42.531705,-72.18992,"lonicera","Diervilla","Diervilla lonicera",42.5,NA,NA,NA,NA,NA
"DIELON",2020,"HF","4",7,69,NA,122,NA,NA,NA,293,NA,42.531705,-72.18992,"lonicera","Diervilla","Diervilla lonicera",53,NA,NA,NA,NA,NA
"DIELON",2020,"SH","12",10,NA,NA,133,NA,NA,NA,NA,NA,45.932675,-74.02507,"lonicera","Diervilla","Diervilla lonicera",NA,NA,NA,NA,NA,NA
"DIELON",2020,"SH","2",10,NA,NA,NA,NA,NA,NA,NA,NA,45.932675,-74.02507,"lonicera","Diervilla","Diervilla lonicera",NA,NA,NA,NA,NA,NA
"DIELON",2020,"SH","2A",13,NA,NA,133,NA,NA,NA,283.333333333333,NA,45.932675,-74.02507,"lonicera","Diervilla","Diervilla lonicera",NA,NA,NA,NA,NA,NA
"DIELON",2020,"SH","2B",13,NA,NA,133,NA,NA,NA,301,282,45.932675,-74.02507,"lonicera","Diervilla","Diervilla lonicera",NA,NA,NA,NA,NA,149
"DIELON",2020,"SH","4",10,NA,NA,133,NA,NA,NA,NA,NA,45.932675,-74.02507,"lonicera","Diervilla","Diervilla lonicera",NA,NA,NA,NA,NA,NA
"DIELON",2020,"SH","4",13,NA,NA,133,NA,NA,NA,NA,268,45.932675,-74.02507,"lonicera","Diervilla","Diervilla lonicera",NA,NA,NA,NA,NA,135
"DIELON",2020,"SH","4",14,NA,NA,133,NA,NA,NA,301,282,45.932675,-74.02507,"lonicera","Diervilla","Diervilla lonicera",NA,NA,NA,NA,NA,149
"DIELON",2020,"SH","4",7,85,NA,122,NA,NA,NA,NA,NA,45.932675,-74.02507,"lonicera","Diervilla","Diervilla lonicera",37,NA,NA,NA,NA,NA
"DIELON",2020,"WM","1A",13,NA,NA,133,NA,NA,NA,293,255,44.112337,-71.230138,"lonicera","Diervilla","Diervilla lonicera",NA,NA,NA,NA,NA,122
"DIELON",2020,"WM","1B",13,NA,NA,133,NA,NA,NA,287.5,275,44.112337,-71.230138,"lonicera","Diervilla","Diervilla lonicera",NA,NA,NA,NA,NA,142
"DIELON",2020,"WM","1C",13,NA,NA,133,NA,NA,NA,293,268,44.112337,-71.230138,"lonicera","Diervilla","Diervilla lonicera",NA,NA,NA,NA,NA,135
"MYRGAL",2018,"GR","8A",4,116,NA,131,NA,NA,NA,NA,NA,44.794942,-71.146683,"gale","Myrica","Myrica gale",15,NA,NA,NA,NA,NA
"MYRGAL",2018,"GR","8B",4,116,NA,131,NA,NA,NA,NA,NA,44.794942,-71.146683,"gale","Myrica","Myrica gale",15,NA,NA,NA,NA,NA
"MYRGAL",2018,"GR","8C",4,114,NA,124,NA,NA,NA,NA,NA,44.794942,-71.146683,"gale","Myrica","Myrica gale",10,NA,NA,NA,NA,NA
"MYRGAL",2018,"GR","8D",4,114,NA,128,NA,NA,NA,NA,NA,44.794942,-71.146683,"gale","Myrica","Myrica gale",14,NA,NA,NA,NA,NA
"MYRGAL",2018,"SH","1",8,114,105,124,NA,89,NA,NA,NA,45.932675,-74.02507,"gale","Myrica","Myrica gale",10,16,NA,NA,-19,NA
"MYRGAL",2018,"SH","1A",4,114,106.5,124,82,86,NA,NA,NA,45.932675,-74.02507,"gale","Myrica","Myrica gale",10,20.5,NA,NA,-17.5,NA
"MYRGAL",2018,"SH","1B",4,114,135,NA,NA,121,156,175,NA,45.932675,-74.02507,"gale","Myrica","Myrica gale",NA,14,19,54,NA,NA
"MYRGAL",2018,"SH","2",8,116,114,124,89,93,NA,NA,NA,45.932675,-74.02507,"gale","Myrica","Myrica gale",8,21,NA,NA,-10,NA
"MYRGAL",2018,"SH","2A",4,114,110,124,64,82,NA,NA,NA,45.932675,-74.02507,"gale","Myrica","Myrica gale",10,28,NA,NA,-14,NA
"MYRGAL",2018,"SH","2B",4,116,114,124,NA,89,NA,NA,NA,45.932675,-74.02507,"gale","Myrica","Myrica gale",8,25,NA,NA,-10,NA
"MYRGAL",2018,"SH","99",14,NA,NA,135,NA,NA,151,178.5,NA,45.932675,-74.02507,"gale","Myrica","Myrica gale",NA,NA,27.5,NA,NA,NA
"MYRGAL",2018,"WM","6",14,NA,NA,135,NA,NA,NA,NA,NA,44.112337,-71.230138,"gale","Myrica","Myrica gale",NA,NA,NA,NA,NA,NA
"MYRGAL",2018,"WM","6A",11,114,116,124,NA,96,NA,NA,NA,44.112337,-71.230138,"gale","Myrica","Myrica gale",10,20,NA,NA,-8,NA
"MYRGAL",2018,"WM","6A",4,114,NA,131,NA,NA,NA,NA,NA,44.112337,-71.230138,"gale","Myrica","Myrica gale",17,NA,NA,NA,NA,NA
"MYRGAL",2018,"WM","6A",8,114,101.5,124,NA,89,NA,NA,NA,44.112337,-71.230138,"gale","Myrica","Myrica gale",10,12.5,NA,NA,-22.5,NA
"MYRGAL",2018,"WM","6B",11,103,NA,124,NA,NA,NA,NA,NA,44.112337,-71.230138,"gale","Myrica","Myrica gale",21,NA,NA,NA,NA,NA
"MYRGAL",2018,"WM","6B",4,114,NA,124,NA,121,NA,NA,NA,44.112337,-71.230138,"gale","Myrica","Myrica gale",10,NA,NA,NA,NA,NA
"MYRGAL",2018,"WM","6B",8,110,NA,124,NA,NA,NA,NA,NA,44.112337,-71.230138,"gale","Myrica","Myrica gale",14,NA,NA,NA,NA,NA
"MYRGAL",2019,"GR","8A",4,112,119,119,NA,100,NA,NA,245,44.794942,-71.146683,"gale","Myrica","Myrica gale",7,19,NA,NA,0,126
"MYRGAL",2019,"GR","8B",4,123,NA,150,NA,142,NA,NA,240,44.794942,-71.146683,"gale","Myrica","Myrica gale",27,NA,NA,NA,NA,90
"MYRGAL",2019,"GR","8C",4,112,115,NA,NA,100,NA,NA,249,44.794942,-71.146683,"gale","Myrica","Myrica gale",NA,15,NA,NA,NA,NA
"MYRGAL",2019,"GR","8D",4,112,NA,135,142,NA,NA,NA,249,44.794942,-71.146683,"gale","Myrica","Myrica gale",23,NA,NA,NA,NA,114
"MYRGAL",2019,"SH","1",8,112,147,123,NA,93,NA,NA,249,45.932675,-74.02507,"gale","Myrica","Myrica gale",11,54,NA,NA,24,126
"MYRGAL",2019,"SH","1A",4,112,142,119,NA,NA,150,NA,232,45.932675,-74.02507,"gale","Myrica","Myrica gale",7,NA,NA,NA,23,113
"MYRGAL",2019,"SH","1B",4,112,115,135,93,NA,168,225,240,45.932675,-74.02507,"gale","Myrica","Myrica gale",23,NA,57,NA,-20,105
"MYRGAL",2019,"SH","2",8,112,129,127,NA,NA,225,NA,249,45.932675,-74.02507,"gale","Myrica","Myrica gale",15,NA,NA,NA,2,122
"MYRGAL",2019,"SH","2A",4,112,119,115,NA,93,228,NA,240,45.932675,-74.02507,"gale","Myrica","Myrica gale",3,26,NA,NA,4,125
"MYRGAL",2019,"SH","2B",4,112,152.5,129,NA,93,NA,NA,249,45.932675,-74.02507,"gale","Myrica","Myrica gale",17,59.5,NA,NA,23.5,120
"MYRGAL",2019,"SH","99",14,107,NA,119,112,NA,NA,221,253,45.932675,-74.02507,"gale","Myrica","Myrica gale",12,NA,NA,NA,NA,134
"MYRGAL",2019,"WM","6",14,107,119,119,NA,100,NA,NA,253,44.112337,-71.230138,"gale","Myrica","Myrica gale",12,19,NA,NA,0,134
"MYRGAL",2019,"WM","6A",11,112,177.5,129,97,NA,147,NA,249,44.112337,-71.230138,"gale","Myrica","Myrica gale",17,NA,NA,NA,48.5,120
"MYRGAL",2019,"WM","6A",4,112,123,127,NA,NA,168,NA,240,44.112337,-71.230138,"gale","Myrica","Myrica gale",15,NA,NA,NA,-4,113
"MYRGAL",2019,"WM","6A",8,112,119,119,93,NA,168,NA,249,44.112337,-71.230138,"gale","Myrica","Myrica gale",7,NA,NA,NA,0,130
"MYRGAL",2019,"WM","6B",11,112,135,119,NA,NA,NA,NA,249,44.112337,-71.230138,"gale","Myrica","Myrica gale",7,NA,NA,NA,16,130
"MYRGAL",2019,"WM","6B",4,112,123,127,112,NA,NA,NA,240,44.112337,-71.230138,"gale","Myrica","Myrica gale",15,NA,NA,NA,-4,113
"MYRGAL",2019,"WM","6B",8,112,144,119,NA,93,NA,NA,249,44.112337,-71.230138,"gale","Myrica","Myrica gale",7,51,NA,NA,25,130
"MYRGAL",2020,"GR","8A",4,111,NA,143,NA,NA,NA,NA,282,44.794942,-71.146683,"gale","Myrica","Myrica gale",32,NA,NA,NA,NA,139
"MYRGAL",2020,"GR","8B",4,NA,NA,NA,NA,NA,NA,NA,NA,44.794942,-71.146683,"gale","Myrica","Myrica gale",NA,NA,NA,NA,NA,NA
"MYRGAL",2020,"GR","8C",4,108,NA,127.5,NA,NA,NA,NA,282,44.794942,-71.146683,"gale","Myrica","Myrica gale",19.5,NA,NA,NA,NA,154.5
"MYRGAL",2020,"GR","8D",4,119,NA,148,NA,NA,NA,263,NA,44.794942,-71.146683,"gale","Myrica","Myrica gale",29,NA,NA,NA,NA,NA
"MYRGAL",2020,"SH","1",8,111,NA,135,NA,NA,NA,NA,282,45.932675,-74.02507,"gale","Myrica","Myrica gale",24,NA,NA,NA,NA,147
"MYRGAL",2020,"SH","1A",4,108,NA,130.5,NA,NA,NA,NA,282,45.932675,-74.02507,"gale","Myrica","Myrica gale",22.5,NA,NA,NA,NA,151.5
"MYRGAL",2020,"SH","1B",4,100,NA,135,NA,NA,NA,274,NA,45.932675,-74.02507,"gale","Myrica","Myrica gale",35,NA,NA,NA,NA,NA
"MYRGAL",2020,"SH","2",8,NA,NA,133,NA,NA,NA,NA,282,45.932675,-74.02507,"gale","Myrica","Myrica gale",NA,NA,NA,NA,NA,149
"MYRGAL",2020,"SH","2A",4,114,NA,133,NA,NA,NA,NA,282,45.932675,-74.02507,"gale","Myrica","Myrica gale",19,NA,NA,NA,NA,149
"MYRGAL",2020,"SH","2B",4,108,NA,133,NA,NA,NA,NA,282,45.932675,-74.02507,"gale","Myrica","Myrica gale",25,NA,NA,NA,NA,149
"MYRGAL",2020,"SH","99",14,NA,NA,133,NA,NA,NA,296.75,282,45.932675,-74.02507,"gale","Myrica","Myrica gale",NA,NA,NA,NA,NA,149
"MYRGAL",2020,"WM","6",14,NA,NA,133,NA,NA,NA,NA,282,44.112337,-71.230138,"gale","Myrica","Myrica gale",NA,NA,NA,NA,NA,149
"MYRGAL",2020,"WM","6A",11,NA,NA,135,NA,NA,NA,NA,282,44.112337,-71.230138,"gale","Myrica","Myrica gale",NA,NA,NA,NA,NA,147
"MYRGAL",2020,"WM","6A",4,100,NA,133,NA,NA,NA,292,282,44.112337,-71.230138,"gale","Myrica","Myrica gale",33,NA,NA,NA,NA,149
"MYRGAL",2020,"WM","6A",8,108,NA,133,NA,NA,NA,NA,282,44.112337,-71.230138,"gale","Myrica","Myrica gale",25,NA,NA,NA,NA,149
"MYRGAL",2020,"WM","6B",11,NA,NA,133,NA,NA,NA,NA,282,44.112337,-71.230138,"gale","Myrica","Myrica gale",NA,NA,NA,NA,NA,149
"MYRGAL",2020,"WM","6B",4,122,NA,148,NA,NA,NA,NA,282,44.112337,-71.230138,"gale","Myrica","Myrica gale",26,NA,NA,NA,NA,134
"MYRGAL",2020,"WM","6B",8,NA,NA,133,NA,NA,NA,NA,282,44.112337,-71.230138,"gale","Myrica","Myrica gale",NA,NA,NA,NA,NA,149
"QUEALB",2018,"HF","4",15,NA,NA,138,NA,NA,NA,NA,NA,42.531705,-72.18992,"alba","Quercus","Quercus alba",NA,NA,NA,NA,NA,NA
"QUEALB",2018,"HF","4A",16,NA,NA,142,NA,NA,NA,NA,NA,42.531705,-72.18992,"alba","Quercus","Quercus alba",NA,NA,NA,NA,NA,NA
"QUEALB",2018,"HF","4B",16,NA,NA,142,NA,NA,NA,NA,NA,42.531705,-72.18992,"alba","Quercus","Quercus alba",NA,NA,NA,NA,NA,NA
"QUEALB",2019,"HF","4",15,119,NA,140,NA,NA,NA,NA,245,42.531705,-72.18992,"alba","Quercus","Quercus alba",21,NA,NA,NA,NA,105
"QUEALB",2019,"HF","4A",16,115,NA,127,NA,NA,NA,NA,232,42.531705,-72.18992,"alba","Quercus","Quercus alba",12,NA,NA,NA,NA,105
"QUEALB",2019,"HF","4B",16,129,NA,147,NA,NA,NA,NA,249,42.531705,-72.18992,"alba","Quercus","Quercus alba",18,NA,NA,NA,NA,102
"QUEALB",2020,"HF","4",15,NA,NA,NA,NA,NA,NA,NA,NA,42.531705,-72.18992,"alba","Quercus","Quercus alba",NA,NA,NA,NA,NA,NA
"QUEALB",2020,"HF","4A",16,NA,NA,143,NA,NA,NA,NA,263,42.531705,-72.18992,"alba","Quercus","Quercus alba",NA,NA,NA,NA,NA,120
"QUEALB",2020,"HF","4B",16,NA,NA,NA,NA,NA,NA,NA,NA,42.531705,-72.18992,"alba","Quercus","Quercus alba",NA,NA,NA,NA,NA,NA
"QUERUB",2018,"HF","9",5,103,NA,124,NA,NA,NA,NA,NA,42.531705,-72.18992,"rubra","Quercus","Quercus rubra",21,NA,NA,NA,NA,NA
"QUERUB",2018,"HF","99",5,114,NA,131,NA,NA,NA,NA,NA,42.531705,-72.18992,"rubra","Quercus","Quercus rubra",17,NA,NA,NA,NA,NA
"QUERUB",2018,"WM","9",9,116,NA,138,NA,NA,NA,NA,232,44.112337,-71.230138,"rubra","Quercus","Quercus rubra",22,NA,NA,NA,NA,94
"QUERUB",2019,"HF","9",5,NA,NA,123,NA,NA,NA,NA,232,42.531705,-72.18992,"rubra","Quercus","Quercus rubra",NA,NA,NA,NA,NA,109
"QUERUB",2019,"HF","99",5,135,NA,147,NA,NA,NA,NA,232,42.531705,-72.18992,"rubra","Quercus","Quercus rubra",12,NA,NA,NA,NA,85
"QUERUB",2019,"WM","9",9,NA,NA,140,NA,NA,NA,NA,249,44.112337,-71.230138,"rubra","Quercus","Quercus rubra",NA,NA,NA,NA,NA,109
"QUERUB",2020,"HF","9",5,NA,NA,133,NA,NA,NA,NA,241,42.531705,-72.18992,"rubra","Quercus","Quercus rubra",NA,NA,NA,NA,NA,108
"QUERUB",2020,"HF","99",5,128,NA,143,NA,NA,NA,NA,241,42.531705,-72.18992,"rubra","Quercus","Quercus rubra",15,NA,NA,NA,NA,98
"QUERUB",2020,"WM","9",12,NA,NA,NA,NA,NA,NA,NA,NA,44.112337,-71.230138,"rubra","Quercus","Quercus rubra",NA,NA,NA,NA,NA,NA
"QUERUB",2020,"WM","9",9,NA,NA,NA,NA,NA,NA,NA,NA,44.112337,-71.230138,"rubra","Quercus","Quercus rubra",NA,NA,NA,NA,NA,NA
"SAMRAC",2018,"GR","1",10,NA,NA,142,NA,NA,NA,NA,NA,44.794942,-71.146683,"racemosa","Sambucus","Sambucus racemosa",NA,NA,NA,NA,NA,NA
"SAMRAC",2018,"GR","2",7,82,138,121,82,128,142,161,NA,44.794942,-71.146683,"racemosa","Sambucus","Sambucus racemosa",39,10,19,33,17,NA
"SAMRAC",2018,"GR","4",10,64,NA,124,NA,NA,NA,NA,NA,44.794942,-71.146683,"racemosa","Sambucus","Sambucus racemosa",60,NA,NA,NA,NA,NA
"SAMRAC",2018,"GR","4",7,NA,142,121,107,124,NA,162.666666666667,NA,44.794942,-71.146683,"racemosa","Sambucus","Sambucus racemosa",NA,18,NA,38.666666666667,21,NA
"SAMRAC",2018,"GR","4A",14,NA,NA,135,NA,NA,NA,NA,NA,44.794942,-71.146683,"racemosa","Sambucus","Sambucus racemosa",NA,NA,NA,NA,NA,NA
"SAMRAC",2018,"GR","7",10,58,NA,131,NA,NA,NA,NA,NA,44.794942,-71.146683,"racemosa","Sambucus","Sambucus racemosa",73,NA,NA,NA,NA,NA
"SAMRAC",2018,"GR","7A",7,96,142,121,93,128,145,159,NA,44.794942,-71.146683,"racemosa","Sambucus","Sambucus racemosa",25,14,14,31,21,NA
"SAMRAC",2018,"GR","7B",7,110,142,124,114,128,145,162.666666666667,NA,44.794942,-71.146683,"racemosa","Sambucus","Sambucus racemosa",14,14,17.666666666667,34.666666666667,18,NA
"SAMRAC",2018,"GR","8",13,58,NA,121,100,128,142,159,NA,44.794942,-71.146683,"racemosa","Sambucus","Sambucus racemosa",63,NA,17,31,NA,NA
"SAMRAC",2018,"GR","9",7,58,135,124,82,128,142,161,NA,44.794942,-71.146683,"racemosa","Sambucus","Sambucus racemosa",66,7,19,33,11,NA
"SAMRAC",2018,"HF","A",10,58,NA,124,156,170,187,NA,NA,42.531705,-72.18992,"racemosa","Sambucus","Sambucus racemosa",66,NA,NA,NA,NA,NA
"SAMRAC",2018,"HF","A",13,58,NA,124,149,170,187,NA,NA,42.531705,-72.18992,"racemosa","Sambucus","Sambucus racemosa",66,NA,NA,NA,NA,NA
"SAMRAC",2018,"HF","B",10,58,NA,124,170,173,187,NA,NA,42.531705,-72.18992,"racemosa","Sambucus","Sambucus racemosa",66,NA,NA,NA,NA,NA
"SAMRAC",2018,"HF","B",13,58,194,124,142,170,187,NA,277,42.531705,-72.18992,"racemosa","Sambucus","Sambucus racemosa",66,24,NA,NA,70,153
"SAMRAC",2018,"HF","C",13,86,NA,124,142,170,180,NA,NA,42.531705,-72.18992,"racemosa","Sambucus","Sambucus racemosa",38,NA,NA,NA,NA,NA
"SAMRAC",2018,"HF","D",13,86,NA,124,151,170,194,213,NA,42.531705,-72.18992,"racemosa","Sambucus","Sambucus racemosa",38,NA,19,43,NA,NA
"SAMRAC",2019,"GR","1",10,97,NA,119,NA,NA,NA,NA,NA,44.794942,-71.146683,"racemosa","Sambucus","Sambucus racemosa",22,NA,NA,NA,NA,NA
"SAMRAC",2019,"GR","2",7,93,146,112,93,NA,135,NA,253,44.794942,-71.146683,"racemosa","Sambucus","Sambucus racemosa",19,NA,NA,NA,34,141
"SAMRAC",2019,"GR","4",7,93,142,112,93,NA,135,NA,260,44.794942,-71.146683,"racemosa","Sambucus","Sambucus racemosa",19,NA,NA,NA,30,148
"SAMRAC",2019,"GR","4A",14,119,NA,135,NA,NA,NA,NA,NA,44.794942,-71.146683,"racemosa","Sambucus","Sambucus racemosa",16,NA,NA,NA,NA,NA
"SAMRAC",2019,"GR","7",10,93,140,112,97,NA,135,168,274,44.794942,-71.146683,"racemosa","Sambucus","Sambucus racemosa",19,NA,33,NA,28,162
"SAMRAC",2019,"GR","7A",7,93,NA,112,93,NA,135,168,260,44.794942,-71.146683,"racemosa","Sambucus","Sambucus racemosa",19,NA,33,NA,NA,148
"SAMRAC",2019,"GR","7B",7,93,147,112,103,NA,140,168,274,44.794942,-71.146683,"racemosa","Sambucus","Sambucus racemosa",19,NA,28,NA,35,162
"SAMRAC",2019,"GR","8",13,NA,140,112,97,NA,135,168,NA,44.794942,-71.146683,"racemosa","Sambucus","Sambucus racemosa",NA,NA,33,NA,28,NA
"SAMRAC",2019,"GR","9",7,93,141,112,93,NA,135,NA,249,44.794942,-71.146683,"racemosa","Sambucus","Sambucus racemosa",19,NA,NA,NA,29,137
"SAMRAC",2019,"HF","A",10,86,183,115,140,NA,183,NA,274,42.531705,-72.18992,"racemosa","Sambucus","Sambucus racemosa",29,NA,NA,NA,68,159
"SAMRAC",2019,"HF","A",13,86,183,115,140,NA,183,NA,NA,42.531705,-72.18992,"racemosa","Sambucus","Sambucus racemosa",29,NA,NA,NA,68,NA
"SAMRAC",2019,"HF","B",10,86,183,115,147,NA,183,NA,274,42.531705,-72.18992,"racemosa","Sambucus","Sambucus racemosa",29,NA,NA,NA,68,159
"SAMRAC",2019,"HF","B",13,86,183,119,140,NA,183,NA,274,42.531705,-72.18992,"racemosa","Sambucus","Sambucus racemosa",33,NA,NA,NA,64,155
"SAMRAC",2019,"HF","C",13,86,183,115,147,NA,183,221,274,42.531705,-72.18992,"racemosa","Sambucus","Sambucus racemosa",29,NA,38,NA,68,159
"SAMRAC",2019,"HF","D",13,86,183,115,150,NA,183,NA,274,42.531705,-72.18992,"racemosa","Sambucus","Sambucus racemosa",29,NA,NA,NA,68,159
"SAMRAC",2020,"GR","1",10,NA,NA,133,NA,NA,NA,NA,NA,44.794942,-71.146683,"racemosa","Sambucus","Sambucus racemosa",NA,NA,NA,NA,NA,NA
"SAMRAC",2020,"GR","2",7,63,NA,120.5,NA,NA,NA,175,282,44.794942,-71.146683,"racemosa","Sambucus","Sambucus racemosa",57.5,NA,NA,NA,NA,161.5
"SAMRAC",2020,"GR","4",10,NA,NA,133,NA,NA,NA,220,268,44.794942,-71.146683,"racemosa","Sambucus","Sambucus racemosa",NA,NA,NA,NA,NA,135
"SAMRAC",2020,"GR","4",7,69,NA,120.5,NA,NA,NA,175,282,44.794942,-71.146683,"racemosa","Sambucus","Sambucus racemosa",51.5,NA,NA,NA,NA,161.5
"SAMRAC",2020,"GR","4A",14,NA,NA,NA,NA,NA,NA,NA,NA,44.794942,-71.146683,"racemosa","Sambucus","Sambucus racemosa",NA,NA,NA,NA,NA,NA
"SAMRAC",2020,"GR","7",10,NA,NA,NA,NA,NA,NA,NA,282,44.794942,-71.146683,"racemosa","Sambucus","Sambucus racemosa",NA,NA,NA,NA,NA,NA
"SAMRAC",2020,"GR","7A",7,78,NA,122,NA,NA,NA,167,NA,44.794942,-71.146683,"racemosa","Sambucus","Sambucus racemosa",44,NA,NA,NA,NA,NA
"SAMRAC",2020,"GR","7B",7,78,NA,126,NA,NA,NA,175,282,44.794942,-71.146683,"racemosa","Sambucus","Sambucus racemosa",48,NA,NA,NA,NA,156
"SAMRAC",2020,"GR","8",13,NA,NA,133,NA,NA,NA,175,282,44.794942,-71.146683,"racemosa","Sambucus","Sambucus racemosa",NA,NA,NA,NA,NA,149
"SAMRAC",2020,"GR","9",7,63,NA,120.5,NA,NA,NA,175,282,44.794942,-71.146683,"racemosa","Sambucus","Sambucus racemosa",57.5,NA,NA,NA,NA,161.5
"SAMRAC",2020,"HF","A",10,NA,NA,133,NA,NA,NA,220,268,42.531705,-72.18992,"racemosa","Sambucus","Sambucus racemosa",NA,NA,NA,NA,NA,135
"SAMRAC",2020,"HF","A",13,NA,NA,133,NA,NA,NA,229,268,42.531705,-72.18992,"racemosa","Sambucus","Sambucus racemosa",NA,NA,NA,NA,NA,135
"SAMRAC",2020,"HF","B",10,NA,NA,NA,NA,NA,NA,NA,282,42.531705,-72.18992,"racemosa","Sambucus","Sambucus racemosa",NA,NA,NA,NA,NA,NA
"SAMRAC",2020,"HF","B",13,NA,NA,133,NA,NA,NA,214,282,42.531705,-72.18992,"racemosa","Sambucus","Sambucus racemosa",NA,NA,NA,NA,NA,149
"SAMRAC",2020,"HF","C",13,NA,NA,133,NA,NA,NA,220,268,42.531705,-72.18992,"racemosa","Sambucus","Sambucus racemosa",NA,NA,NA,NA,NA,135
"SAMRAC",2020,"HF","D",13,NA,NA,133,NA,NA,NA,220,282,42.531705,-72.18992,"racemosa","Sambucus","Sambucus racemosa",NA,NA,NA,NA,NA,149
"SORAME",2018,"GR","9A",10,NA,NA,138,NA,NA,NA,NA,263,44.794942,-71.146683,"americana","Sorbus","Sorbus americana",NA,NA,NA,NA,NA,125
"SORAME",2018,"GR","9A",7,96,NA,131,NA,NA,NA,NA,NA,44.794942,-71.146683,"americana","Sorbus","Sorbus americana",35,NA,NA,NA,NA,NA
"SORAME",2018,"GR","9B",10,103,NA,131,NA,NA,NA,NA,225,44.794942,-71.146683,"americana","Sorbus","Sorbus americana",28,NA,NA,NA,NA,94
"SORAME",2018,"GR","9B",7,103,163,131,142,151,166,187.2,NA,44.794942,-71.146683,"americana","Sorbus","Sorbus americana",28,12,21.2,36.2,32,NA
"SORAME",2018,"GR","9C",7,103,NA,135,NA,NA,NA,NA,NA,44.794942,-71.146683,"americana","Sorbus","Sorbus americana",32,NA,NA,NA,NA,NA
"SORAME",2018,"GR","9D",7,103,NA,NA,NA,NA,NA,NA,NA,44.794942,-71.146683,"americana","Sorbus","Sorbus americana",NA,NA,NA,NA,NA,NA
"SORAME",2018,"SH","1A",13,110,NA,131,NA,NA,NA,NA,NA,45.932675,-74.02507,"americana","Sorbus","Sorbus americana",21,NA,NA,NA,NA,NA
"SORAME",2018,"SH","1B",13,110,163,131,128,156,166,204,NA,45.932675,-74.02507,"americana","Sorbus","Sorbus americana",21,7,38,48,32,NA
"SORAME",2018,"SH","3",13,NA,NA,135,NA,NA,NA,NA,NA,45.932675,-74.02507,"americana","Sorbus","Sorbus americana",NA,NA,NA,NA,NA,NA
"SORAME",2018,"SH","3",14,NA,NA,138,NA,NA,NA,NA,NA,45.932675,-74.02507,"americana","Sorbus","Sorbus americana",NA,NA,NA,NA,NA,NA
"SORAME",2018,"SH","3",7,110,NA,131,NA,NA,NA,NA,NA,45.932675,-74.02507,"americana","Sorbus","Sorbus americana",21,NA,NA,NA,NA,NA
"SORAME",2018,"SH","3A",10,114,NA,138,NA,NA,NA,NA,221,45.932675,-74.02507,"americana","Sorbus","Sorbus americana",24,NA,NA,NA,NA,83
"SORAME",2018,"SH","3B",10,124,166,131,131,156,184,163,NA,45.932675,-74.02507,"americana","Sorbus","Sorbus americana",7,10,-21,7,35,NA
"SORAME",2019,"GR","9A",7,119,NA,141,NA,NA,NA,NA,249,44.794942,-71.146683,"americana","Sorbus","Sorbus americana",22,NA,NA,NA,NA,108
"SORAME",2019,"GR","9B",10,112,161,119,129,NA,168,228,245,44.794942,-71.146683,"americana","Sorbus","Sorbus americana",7,NA,60,NA,42,126
