Data Format: 
2088,1/7/15 10:30:00,1.8,-0.204,0.006,346,7.1,13.3,272,21.29,65.50,11.53,32.09,0.000,0.1150,29.658,4.56
2089,1/7/15 10:45:00,1.8,-0.204,0.006,388,7.5,14.1,257,21.86,61.40,10.62,32.09,0.000,0.1150,29.653,4.56
2090,1/7/15 11:00:00,1.8,-0.204,0.006,387,7.9,19.1,281,22.30,57.40,9.54,32.09,0.000,0.1150,29.644,4.56
2091,1/7/15 11:15:00,1.2,-0.204,0.006,417,8.3,19.1,282,22.08,53.20,7.65,32.09,0.000,0.1150,29.638,4.56
2092,1/7/15 11:30:00,1.8,-0.204,0.006,432,10.0,19.1,272,21.46,53.70,7.29,32.09,0.000,0.1150,29.632,4.56
2093,1/7/15 11:45:00,1.2,-0.204,0.006,471,7.1,16.2,282,22.52,54.20,8.47,32.09,0.000,0.1150,29.626,4.56
2094,1/7/15 12:00:00,1.8,-0.204,0.006,516,9.1,18.3,267,22.36,53.20,7.92,32.09,0.000,0.1150,29.617,4.56
2095,1/7/15 12:15:00,0.6,-0.204,0.006,159,9.1,23.7,275,21.91,52.80,7.32,32.09,0.000,0.1150,29.614,4.56
2096,1/7/15 12:30:00,0.6,-0.204,0.006,168,9.1,19.5,277,22.41,52.90,7.84,32.09,0.000,0.1150,29.608,4.56
2097,1/7/15 12:45:00,1.8,-0.204,0.006,479,8.7,19.1,277,23.30,51.70,8.15,32.09,0.000,0.1150,29.605,4.56
2098,1/7/15 13:00:00,0.6,-0.204,0.006,188,9.1,20.8,261,22.41,50.90,7.00,32.09,0.000,0.1150,29.605,4.56
2099,1/7/15 13:15:00,0.6,-0.204,0.006,79,10.8,19.9,265,21.97,51.30,6.75,32.09,0.000,0.1150,29.605,4.56
2100,1/7/15 13:30:00,0.6,-0.204,0.006,178,11.2,25.7,272,22.02,49.60,6.06,32.09,0.000,0.1150,29.611,4.56
2101,1/7/15 13:45:00,0.6,-0.204,0.006,89,8.7,17.0,292,22.08,49.40,6.03,32.09,0.000,0.1150,29.620,4.56
2102,1/7/15 14:00:00,0.6,-0.204,0.006,112,8.3,15.4,286,22.19,51.00,6.82,32.09,0.000,0.1150,29.623,4.56
2103,1/7/15 14:15:00,0.6,-0.204,0.006,83,7.1,19.9,288,22.25,49.30,6.13,32.09,0.000,0.1150,29.629,4.56
2104,1/7/15 14:30:00,0.6,-0.204,0.006,82,10.0,19.1,299,21.91,47.40,4.96,32.09,0.000,0.1143,29.635,4.56
2105,1/7/15 14:45:00,0.6,-0.204,0.006,62,10.4,20.3,295,21.97,46.80,4.75,32.04,0.000,0.1150,29.641,4.56
2106,1/7/15 15:00:00,1.2,-0.204,0.006,193,8.7,19.5,306,22.91,46.10,5.29,32.04,0.000,0.1136,29.647,4.56
2107,1/7/15 15:15:00,0.6,-0.204,0.006,132,7.9,17.8,300,22.86,44.10,4.28,31.99,0.000,0.1143,29.656,4.56
2108,1/7/15 15:30:00,0.6,-0.204,0.006,56,8.7,22.4,281,22.14,44.00,3.56,31.99,0.000,0.1136,29.658,4.56
2109,1/7/15 15:45:00,0.0,-0.204,0.006,31,7.9,17.4,291,21.63,45.20,3.69,31.99,0.000,0.1136,29.676,4.54
2110,1/7/15 16:00:00,0.0,-0.204,0.006,11,12.0,28.6,285,18.77,51.50,3.87,31.99,0.000,0.1129,29.691,4.54
2111,1/7/15 16:15:00,3.5,-0.204,0.006,9,10.0,21.6,296,17.24,80.40,12.24,31.99,0.000,0.1107,29.715,4.51
2112,1/7/15 16:30:00,2.9,-0.204,0.006,3,7.1,12.5,288,17.89,83.20,13.64,31.99,0.000,0.1107,29.712,4.46
2113,1/7/15 16:45:00,2.9,-0.204,0.006,1,6.2,13.7,289,17.89,75.70,11.52,31.99,0.000,0.1100,29.718,4.46
2114,1/7/15 17:00:00,1.8,-0.204,0.006,1,7.1,17.0,285,18.31,69.30,9.93,31.99,0.000,0.1107,29.726,4.46
2115,1/7/15 17:15:00,0.6,-0.204,0.006,1,8.3,17.0,286,18.25,57.10,5.61,31.94,0.000,0.1107,29.732,4.45
2116,1/7/15 17:30:00,0.6,-0.204,0.006,1,11.2,24.9,289,17.89,43.10,-0.76,31.89,0.000,0.1100,29.744,4.42
2117,1/7/15 17:45:00,0.0,-0.204,0.006,1,11.2,25.3,286,17.30,35.70,-5.22,31.89,0.000,0.1100,29.753,4.43
2118,1/7/15 18:00:00,0.0,-0.204,0.006,1,8.3,18.3,292,16.59,35.80,-5.82,31.89,0.000,0.1092,29.762,4.43
2119,1/7/15 18:15:00,0.0,-0.204,0.006,1,12.0,27.4,289,15.68,36.30,-6.34,31.84,0.000,0.1085,29.762,4.43
2120,1/7/15 18:30:00,0.0,-0.204,0.006,1,11.6,23.7,284,14.58,37.40,-6.72,31.79,0.000,0.1078,29.774,4.39
2121,1/7/15 18:45:00,0.0,-0.204,0.006,1,10.4,22.4,286,13.77,38.20,-7.01,31.79,0.000,0.1071,29.788,4.40
2122,1/7/15 19:00:00,0.0,-0.204,0.006,1,10.8,22.0,296,12.26,38.50,-8.21,31.74,0.000,0.1063,29.803,4.40
2123,1/7/15 19:15:00,0.0,-0.204,0.006,1,12.5,24.1,295,11.23,39.50,-8.63,31.69,0.000,0.1056,29.815,4.40
2124,1/7/15 19:30:00,0.0,-0.204,0.006,1,12.9,24.1,291,10.51,41.70,-8.18,31.64,0.000,0.1042,29.821,4.37
2125,1/7/15 19:45:00,0.0,-0.204,0.006,1,11.2,22.4,284,9.92,44.10,-7.58,31.59,0.000,0.1027,29.833,4.39
2126,1/7/15 20:00:00,0.0,-0.204,0.006,1,11.6,20.3,289,9.32,46.90,-6.88,31.59,0.000,0.1020,29.839,4.39
2127,1/7/15 20:15:00,0.0,-0.204,0.006,1,10.0,28.6,285,9.05,48.80,-6.30,31.49,0.000,0.1012,29.847,4.39
2128,1/7/15 20:30:00,0.0,-0.204,0.006,1,12.5,23.2,289,8.64,49.30,-6.48,31.49,0.000,0.0998,29.847,4.35
2129,1/7/15 20:45:00,0.0,-0.204,0.006,1,8.3,17.4,288,8.31,49.90,-6.54,31.44,0.000,0.0991,29.865,4.36
2130,1/7/15 21:00:00,0.0,-0.204,0.006,1,12.5,27.4,305,7.90,48.80,-7.38,31.34,0.000,0.0969,29.871,4.36
2131,1/7/15 21:15:00,0.0,-0.204,0.006,1,11.6,21.2,302,7.21,47.20,-8.70,31.29,0.000,0.0969,29.880,4.36
2132,1/7/15 21:30:00,0.0,-0.204,0.006,1,10.0,19.9,293,6.51,46.60,-9.60,31.29,0.000,0.0954,29.898,4.34
2133,1/7/15 21:45:00,0.0,-0.204,0.006,1,9.1,21.2,296,6.09,46.50,-10.03,31.24,0.000,0.0940,29.907,4.35
2134,1/7/15 22:00:00,0.0,-0.204,0.006,1,7.5,15.8,296,5.67,47.30,-10.07,31.19,0.000,0.0925,29.915,4.35
2135,1/7/15 22:15:00,0.0,-0.204,0.006,1,6.6,18.3,292,5.24,47.90,-10.21,31.19,0.000,0.0911,29.927,4.35
2136,1/7/15 22:30:00,0.0,-0.204,0.006,1,7.5,17.8,291,4.88,48.20,-10.43,31.19,0.000,0.0896,29.936,4.33
2137,1/7/15 22:45:00,0.0,-0.204,0.006,1,9.1,21.2,289,4.52,48.10,-10.80,31.14,0.000,0.0882,29.936,4.34
2138,1/7/15 23:00:00,0.0,-0.204,0.006,1,10.8,18.7,296,4.09,47.70,-11.36,31.09,0.000,0.0867,29.936,4.34
2139,1/7/15 23:15:00,0.0,-0.204,0.006,1,9.1,20.3,296,3.65,48.30,-11.52,30.99,0.000,0.0853,29.945,4.34
2140,1/7/15 23:30:00,0.0,-0.204,0.006,1,7.5,15.4,306,3.36,48.90,-11.56,30.94,0.000,0.0838,29.954,4.32
2141,1/7/15 23:45:00,0.0,-0.204,0.006,1,7.5,22.0,303,2.91,48.60,-12.08,30.88,0.000,0.0831,29.960,4.33
2142,1/8/15 00:00:00,0.0,-0.204,0.006,1,8.3,17.0,300,2.46,48.30,-12.62,30.83,0.000,0.0816,29.966,4.34
2143,1/8/15 00:15:00,0.0,-0.204,0.006,1,9.1,19.5,296,2.09,47.40,-13.34,30.78,0.000,0.0802,29.966,4.34
2144,1/8/15 00:30:00,0.0,-0.204,0.006,1,9.1,18.3,300,1.79,47.40,-13.63,30.73,0.000,0.0787,29.966,4.32
2145,1/8/15 00:45:00,0.0,-0.204,0.006,1,8.3,17.4,298,1.48,47.50,-13.86,30.68,0.000,0.0773,29.974,4.32
2146,1/8/15 01:00:00,0.0,-0.204,0.006,1,9.1,16.2,300,1.25,47.80,-13.95,30.63,0.000,0.0751,29.980,4.33
2147,1/8/15 01:15:00,0.0,-0.204,0.006,1,9.1,23.7,291,0.87,48.10,-14.19,30.53,0.000,0.0736,29.989,4.33
2148,1/8/15 01:30:00,0.0,-0.204,0.006,1,8.3,22.8,302,0.48,48.10,-14.55,30.48,0.000,0.0715,30.007,4.33
2149,1/8/15 01:45:00,0.0,-0.204,0.006,1,8.3,18.7,293,0.17,48.20,-14.80,30.48,0.000,0.0700,30.019,4.32
2150,1/8/15 02:00:00,0.0,-0.204,0.006,1,9.1,19.1,302,-0.22,48.90,-14.87,30.43,0.000,0.0686,30.028,4.32
2151,1/8/15 02:15:00,0.0,-0.204,0.006,1,9.5,19.9,305,-0.46,49.30,-14.93,30.33,0.000,0.0671,30.033,4.32
2152,1/8/15 02:30:00,0.0,-0.204,0.006,1,10.0,18.7,288,-0.69,49.90,-14.91,30.28,0.000,0.0657,30.036,4.29
2153,1/8/15 02:45:00,0.0,-0.204,0.006,1,9.1,24.9,286,-0.85,50.50,-14.84,30.22,0.000,0.0642,30.042,4.32
2154,1/8/15 03:00:00,0.0,-0.204,0.006,1,7.5,21.2,288,-1.25,51.60,-14.78,30.17,0.000,0.0635,30.045,4.32
2155,1/8/15 03:15:00,0.0,-0.204,0.006,1,6.6,15.8,285,-1.49,51.60,-15.00,30.17,0.000,0.0628,30.054,4.32
2156,1/8/15 03:30:00,0.0,-0.204,0.006,1,6.2,12.9,288,-1.74,52.00,-15.07,30.17,0.000,0.0620,30.054,4.29
2157,1/8/15 03:45:00,0.0,-0.204,0.006,1,8.7,16.6,300,-1.98,51.10,-15.65,30.12,0.000,0.0613,30.066,4.30
2158,1/8/15 04:00:00,0.0,-0.204,0.006,1,6.2,23.2,279,-2.14,51.00,-15.84,30.07,0.000,0.0606,30.069,4.32
2159,1/8/15 04:15:00,0.0,-0.204,0.006,1,6.6,12.5,279,-2.39,51.40,-15.92,30.07,0.000,0.0598,30.075,4.32
2160,1/8/15 04:30:00,0.0,-0.204,0.006,1,7.5,15.8,289,-2.55,50.80,-16.29,30.07,0.000,0.0591,30.078,4.29
2161,1/8/15 04:45:00,0.0,-0.204,0.006,1,7.5,13.7,286,-2.71,50.20,-16.67,30.07,0.000,0.0584,30.087,4.30
2162,1/8/15 05:00:00,0.0,-0.204,0.006,1,9.1,15.4,285,-2.88,49.80,-17.00,30.02,0.000,0.0584,30.087,4.31
2163,1/8/15 05:15:00,0.0,-0.204,0.006,1,6.6,15.4,291,-2.96,50.30,-16.87,29.97,0.000,0.0577,30.098,4.32
2164,1/8/15 05:30:00,0.0,-0.204,0.006,1,9.1,17.0,293,-2.88,50.10,-16.87,29.92,0.000,0.0577,30.104,4.28
2165,1/8/15 05:45:00,0.0,-0.204,0.006,1,9.1,18.7,291,-2.88,49.80,-17.00,29.82,0.000,0.0569,30.113,4.29
2166,1/8/15 06:00:00,0.0,-0.204,0.006,1,7.1,14.5,296,-2.96,49.80,-17.07,29.71,0.000,0.0569,30.122,4.30
2167,1/8/15 06:15:00,0.0,-0.204,0.006,1,7.1,13.3,286,-2.96,50.00,-17.00,29.66,0.000,0.0562,30.128,4.30
2168,1/8/15 06:30:00,0.0,-0.204,0.006,1,6.6,16.6,295,-2.96,50.60,-16.76,29.66,0.000,0.0562,30.134,4.29
2169,1/8/15 06:45:00,0.0,-0.204,0.006,1,7.1,14.5,288,-2.96,50.80,-16.67,29.66,0.000,0.0555,30.140,4.30
2170,1/8/15 07:00:00,0.0,-0.204,0.006,1,7.1,13.3,295,-2.96,50.80,-16.67,29.66,0.000,0.0555,30.149,4.30
2171,1/8/15 07:15:00,0.0,-0.204,0.006,6,6.6,13.3,286,-2.96,51.00,-16.60,29.61,0.000,0.0548,30.155,4.30
2172,1/8/15 07:30:00,0.0,-0.204,0.006,12,7.1,12.9,288,-2.88,51.10,-16.49,29.56,0.000,0.0548,30.163,4.28
2173,1/8/15 07:45:00,0.0,-0.204,0.006,44,6.6,11.2,284,-2.55,51.60,-15.99,29.56,0.000,0.0548,30.172,4.36
2174,1/8/15 08:00:00,0.0,-0.204,0.006,87,7.5,13.3,268,-2.22,51.50,-15.72,29.61,0.000,0.0540,30.190,4.54
2175,1/8/15 08:15:00,0.0,-0.204,0.006,129,4.2,9.1,285,-1.25,51.50,-14.82,29.61,0.000,0.0540,30.199,4.54
2176,1/8/15 08:30:00,0.0,-0.204,0.006,164,5.8,14.9,282,-0.69,51.70,-14.22,29.71,0.000,0.0540,30.199,4.54
2177,1/8/15 08:45:00,0.0,-0.204,0.006,197,7.5,13.7,274,0.09,49.80,-14.22,29.66,0.000,0.0540,30.193,4.54
2178,1/8/15 09:00:00,0.0,-0.204,0.006,229,5.4,12.9,279,1.02,48.70,-13.79,29.66,0.000,0.0540,30.190,4.56
2179,1/8/15 09:15:00,0.0,-0.204,0.006,258,6.6,14.1,265,2.01,47.40,-13.41,29.66,0.000,0.0540,30.187,4.56
2180,1/8/15 09:30:00,0.0,-0.204,0.006,286,7.1,16.2,270,2.31,46.50,-13.52,29.66,0.000,0.0540,30.184,4.56
2181,1/8/15 09:45:00,0.0,-0.204,0.006,309,8.3,15.8,264,3.13,46.00,-12.98,29.66,0.000,0.0540,30.178,4.56
2182,1/8/15 10:00:00,0.0,-0.204,0.006,336,6.6,16.2,271,4.96,45.50,-11.51,29.71,0.000,0.0540,30.169,4.56
2183,1/8/15 10:15:00,0.0,-0.204,0.006,356,6.2,12.0,277,5.95,44.90,-10.86,29.87,0.000,0.0540,30.169,4.56
2184,1/8/15 10:30:00,0.0,-0.204,0.006,374,6.6,14.1,279,6.51,44.30,-10.61,29.92,0.000,0.0540,30.163,4.56
2185,1/8/15 10:45:00,0.0,-0.204,0.006,389,6.2,12.9,289,8.37,44.10,-9.00,30.02,0.000,0.0548,30.158,4.56
2186,1/8/15 11:00:00,0.0,-0.204,0.006,401,5.8,11.6,271,8.91,43.80,-8.64,30.07,0.000,0.0548,30.146,4.56
2187,1/8/15 11:15:00,0.0,-0.204,0.006,408,6.2,11.6,265,9.98,43.80,-7.65,30.17,0.000,0.0548,30.143,4.56
2188,1/8/15 11:30:00,0.0,-0.204,0.006,413,6.6,13.7,251,10.84,44.80,-6.41,30.28,0.000,0.0548,30.140,4.56
2189,1/8/15 11:45:00,0.0,-0.204,0.006,416,7.1,14.9,256,11.23,45.40,-5.78,30.38,0.000,0.0555,30.131,4.56
2190,1/8/15 12:00:00,0.0,-0.204,0.006,413,7.1,12.5,268,11.94,45.70,-4.99,30.43,0.000,0.0555,30.122,4.56
2191,1/8/15 12:15:00,0.0,-0.204,0.006,409,8.3,15.4,271,13.02,46.40,-3.68,30.48,0.000,0.0548,30.119,4.56
2192,1/8/15 12:30:00,0.0,-0.204,0.006,403,8.7,17.0,258,14.14,46.50,-2.60,30.48,0.000,0.0548,30.107,4.56
2193,1/8/15 12:45:00,0.0,-0.204,0.006,394,7.9,14.9,251,14.27,46.30,-2.58,30.48,0.000,0.0555,30.098,4.56
2194,1/8/15 13:00:00,0.0,-0.204,0.006,381,9.1,16.2,253,14.33,47.00,-2.20,30.48,0.000,0.0555,30.093,4.56
2195,1/8/15 13:15:00,0.0,-0.204,0.006,364,8.7,16.2,248,15.07,47.30,-1.39,30.48,0.000,0.0555,30.090,4.57
2196,1/8/15 13:30:00,0.6,-0.204,0.006,347,8.3,14.5,261,16.53,47.40,0.00,30.53,0.000,0.0555,30.087,4.56
2197,1/8/15 13:45:00,0.0,-0.204,0.006,324,7.9,16.6,248,16.41,46.90,-0.33,30.58,0.000,0.0555,30.090,4.56
2198,1/8/15 14:00:00,0.6,-0.204,0.006,302,7.5,18.7,270,17.48,46.60,0.52,30.63,0.000,0.0562,30.093,4.56
2199,1/8/15 14:15:00,0.0,-0.204,0.006,273,8.3,19.1,261,16.53,45.80,-0.72,30.68,0.000,0.0562,30.095,4.56
2200,1/8/15 14:30:00,0.0,-0.204,0.006,248,10.0,19.1,254,17.12,45.60,-0.27,30.68,0.000,0.0555,30.101,4.56
2201,1/8/15 14:45:00,0.0,-0.204,0.006,217,9.1,15.8,250,17.54,45.00,-0.17,30.63,0.000,0.0555,30.107,4.56
2202,1/8/15 15:00:00,0.0,-0.204,0.006,182,8.7,16.6,241,17.36,44.70,-0.47,30.58,0.000,0.0555,30.107,4.56
2203,1/8/15 15:15:00,0.0,-0.204,0.006,154,9.5,18.7,248,17.24,44.50,-0.67,30.48,0.000,0.0555,30.104,4.56
2204,1/8/15 15:30:00,0.0,-0.204,0.006,119,7.5,15.4,236,17.48,44.40,-0.51,30.43,0.000,0.0555,30.110,4.56
2205,1/8/15 15:45:00,0.0,-0.204,0.006,77,7.5,13.7,247,17.24,44.40,-0.72,30.33,0.000,0.0548,30.113,4.56
2206,1/8/15 16:00:00,0.0,-0.204,0.006,19,7.5,14.1,246,16.71,45.00,-0.94,30.28,0.000,0.0548,30.116,4.56
2207,1/8/15 16:15:00,0.0,-0.204,0.006,12,7.1,13.7,247,16.71,45.70,-0.62,30.28,0.000,0.0548,30.125,4.54
2208,1/8/15 16:30:00,0.0,-0.204,0.006,3,6.6,13.7,251,16.65,46.40,-0.35,30.17,0.000,0.0548,30.128,4.48
2209,1/8/15 16:45:00,0.0,-0.204,0.006,1,6.6,12.9,239,16.65,46.50,-0.29,30.17,0.000,0.0540,30.128,4.47
2210,1/8/15 17:00:00,0.0,-0.204,0.006,1,5.4,11.2,237,16.47,47.40,-0.06,30.12,0.000,0.0540,30.134,4.46
2211,1/8/15 17:15:00,0.0,-0.204,0.006,1,5.8,11.2,216,16.17,47.70,-0.20,30.07,0.000,0.0540,30.134,4.46
2212,1/8/15 17:30:00,0.0,-0.204,0.006,1,5.8,10.0,223,16.04,48.70,0.12,30.02,0.000,0.0540,30.134,4.42
2213,1/8/15 17:45:00,0.0,-0.204,0.006,1,5.0,8.7,223,15.98,49.10,0.25,29.97,0.000,0.0540,30.134,4.43
2214,1/8/15 18:00:00,0.0,-0.204,0.006,1,3.7,7.1,220,15.80,49.60,0.30,29.97,0.000,0.0540,30.128,4.42
2215,1/8/15 18:15:00,0.0,-0.204,0.006,1,3.7,7.1,213,15.74,50.40,0.57,29.92,0.000,0.0540,30.119,4.42
2216,1/8/15 18:30:00,0.0,-0.204,0.006,1,4.2,8.3,216,15.74,50.30,0.54,29.92,0.000,0.0540,30.113,4.39
2217,1/8/15 18:45:00,0.0,-0.204,0.006,1,3.3,6.2,204,15.44,51.00,0.55,29.87,0.000,0.0540,30.116,4.39
2218,1/8/15 19:00:00,0.0,-0.204,0.006,1,1.7,5.0,180,14.70,52.30,0.39,29.87,0.000,0.0540,30.119,4.39
2219,1/8/15 19:15:00,0.0,-0.204,0.006,1,2.1,4.6,191,14.58,53.40,0.72,29.87,0.000,0.0540,30.116,4.39
2220,1/8/15 19:30:00,0.0,-0.204,0.006,1,3.3,7.1,204,15.01,53.60,1.20,29.87,0.000,0.0540,30.119,4.36
2221,1/8/15 19:45:00,0.0,-0.204,0.006,1,2.9,6.2,187,14.08,54.50,0.70,29.87,0.000,0.0540,30.119,4.36
2222,1/8/15 20:00:00,0.0,-0.204,0.006,1,5.0,9.1,212,14.76,54.80,1.45,29.87,0.000,0.0540,30.119,4.36
2223,1/8/15 20:15:00,0.0,-0.204,0.006,1,3.7,7.9,211,15.07,54.00,1.42,29.82,0.000,0.0540,30.119,4.36
2224,1/8/15 20:30:00,0.0,-0.204,0.006,1,3.7,7.5,202,14.82,54.00,1.18,29.82,0.000,0.0540,30.116,4.34
2225,1/8/15 20:45:00,0.0,-0.204,0.006,1,2.5,5.8,205,14.52,55.00,1.29,29.76,0.000,0.0540,30.113,4.35
2226,1/8/15 21:00:00,0.0,-0.204,0.006,1,3.7,8.7,215,15.13,55.90,2.23,29.76,0.000,0.0533,30.104,4.35
2227,1/8/15 21:15:00,0.0,-0.204,0.006,1,5.4,10.0,215,15.56,54.50,2.08,29.76,0.000,0.0540,30.090,4.35
2228,1/8/15 21:30:00,0.0,-0.204,0.006,1,6.2,12.5,215,15.86,54.30,2.28,29.71,0.000,0.0540,30.084,4.33
2229,1/8/15 21:45:00,0.0,-0.204,0.006,1,5.8,10.4,219,15.80,55.10,2.53,29.66,0.000,0.0533,30.081,4.34
2230,1/8/15 22:00:00,0.0,-0.204,0.006,1,6.2,12.5,226,16.10,55.80,3.09,29.66,0.000,0.0533,30.075,4.34
2231,1/8/15 22:15:00,0.0,-0.204,0.006,1,5.8,10.4,226,15.80,57.10,3.31,29.66,0.000,0.0533,30.072,4.34
2232,1/8/15 22:30:00,0.0,-0.204,0.006,1,6.2,11.2,229,16.10,59.20,4.37,29.66,0.000,0.0533,30.066,4.32
2233,1/8/15 22:45:00,0.0,-0.204,0.006,1,6.2,12.5,232,16.59,61.20,5.56,29.66,0.000,0.0533,30.057,4.34
2234,1/8/15 23:00:00,0.0,-0.204,0.006,1,6.6,12.9,223,16.77,62.50,6.19,29.66,0.000,0.0533,30.054,4.34
2235,1/8/15 23:15:00,0.0,-0.204,0.006,1,6.6,12.0,223,16.89,63.10,6.51,29.66,0.000,0.0533,30.051,4.34
2236,1/8/15 23:30:00,0.0,-0.204,0.006,1,6.2,13.3,223,16.71,63.90,6.60,29.66,0.000,0.0533,30.039,4.32
2237,1/8/15 23:45:00,0.0,-0.204,0.006,1,6.2,12.0,223,16.95,64.90,7.18,29.66,0.000,0.0533,30.033,4.33
2238,1/9/15 00:00:00,0.0,-0.204,0.006,1,8.3,17.4,226,17.66,65.90,8.20,29.66,0.000,0.0533,30.033,4.34
2239,1/9/15 00:15:00,0.0,-0.204,0.006,1,7.5,15.8,225,18.01,67.30,9.00,29.61,0.000,0.0533,30.031,4.34
2240,1/9/15 00:30:00,0.6,-0.204,0.006,1,7.9,15.8,223,18.36,68.50,9.73,29.66,0.000,0.0533,30.019,4.32
2241,1/9/15 00:45:00,0.6,-0.204,0.006,1,9.1,21.6,223,18.77,69.60,10.47,29.66,0.000,0.0533,30.007,4.33
2242,1/9/15 01:00:00,0.6,-0.204,0.006,1,8.3,15.4,215,18.89,70.40,10.85,29.66,0.000,0.0533,29.998,4.34
2243,1/9/15 01:15:00,1.2,-0.204,0.006,1,7.1,15.8,218,18.95,71.40,11.23,29.66,0.000,0.0533,29.989,4.34
2244,1/9/15 01:30:00,1.2,-0.204,0.006,1,6.6,16.2,219,19.41,72.40,11.98,29.76,0.000,0.0533,29.977,4.30
2245,1/9/15 01:45:00,1.2,-0.204,0.006,1,7.1,13.3,216,19.70,72.90,12.42,29.87,0.000,0.0540,29.971,4.32
2246,1/9/15 02:00:00,1.2,-0.204,0.006,1,7.5,17.0,213,19.93,73.20,12.72,29.87,0.000,0.0533,29.966,4.33
2247,1/9/15 02:15:00,1.2,-0.204,0.006,1,8.7,15.8,219,20.04,72.60,12.65,29.87,0.000,0.0540,29.966,4.34
2248,1/9/15 02:30:00,1.2,-0.204,0.006,1,6.6,12.5,218,19.99,71.50,12.25,29.87,0.000,0.0533,29.948,4.32
2249,1/9/15 02:45:00,1.2,-0.204,0.006,1,8.3,16.2,223,19.99,69.60,11.64,29.87,0.000,0.0533,29.951,4.33
2250,1/9/15 03:00:00,0.6,-0.204,0.006,1,7.9,14.1,220,19.93,67.10,10.78,29.87,0.000,0.0533,29.942,4.34
2251,1/9/15 03:15:00,0.6,-0.204,0.006,1,8.7,19.5,215,19.93,64.90,10.02,29.87,0.000,0.0540,29.933,4.34
2252,1/9/15 03:30:00,0.6,-0.204,0.006,1,6.2,13.3,219,19.99,63.70,9.66,29.87,0.000,0.0540,29.921,4.32
2253,1/9/15 03:45:00,0.6,-0.204,0.006,1,9.1,19.1,216,20.22,63.00,9.64,29.87,0.000,0.0540,29.912,4.33
2254,1/9/15 04:00:00,0.6,-0.204,0.006,1,9.1,16.6,213,20.27,63.10,9.73,29.82,0.000,0.0540,29.892,4.34
2255,1/9/15 04:15:00,0.6,-0.204,0.006,1,6.2,15.8,226,20.56,64.20,10.38,29.82,0.000,0.0540,29.880,4.34
2256,1/9/15 04:30:00,0.6,-0.204,0.006,1,5.8,13.7,213,20.84,65.20,10.99,29.92,0.000,0.0540,29.871,4.32
2257,1/9/15 04:45:00,0.6,-0.204,0.006,1,6.6,14.9,215,21.01,66.40,11.57,29.97,0.000,0.0540,29.856,4.33
2258,1/9/15 05:00:00,1.2,-0.204,0.006,1,5.8,12.5,229,21.12,67.40,12.02,30.02,0.000,0.0540,29.856,4.34
2259,1/9/15 05:15:00,1.2,-0.204,0.006,1,5.8,12.0,232,21.46,68.50,12.70,30.07,0.000,0.0540,29.850,4.34
2260,1/9/15 05:30:00,1.2,-0.204,0.006,1,5.4,11.6,225,21.74,69.50,13.30,30.12,0.000,0.0540,29.847,4.32
2261,1/9/15 05:45:00,1.2,-0.204,0.006,1,5.0,10.0,215,21.97,70.50,13.84,30.17,0.000,0.0540,29.839,4.33
2262,1/9/15 06:00:00,1.2,-0.204,0.006,1,5.0,10.0,223,22.30,71.50,14.49,30.17,0.000,0.0540,29.839,4.34
2263,1/9/15 06:15:00,1.8,-0.204,0.006,1,4.6,9.5,208,22.75,72.60,15.26,30.22,0.000,0.0548,29.824,4.34
2264,1/9/15 06:30:00,2.4,-0.204,0.006,1,6.6,12.5,205,23.46,73.80,16.34,30.28,0.000,0.0548,29.803,4.32
2265,1/9/15 06:45:00,2.4,-0.204,0.006,1,5.8,11.6,192,24.45,74.60,17.53,30.33,0.000,0.0540,29.780,4.33
2266,1/9/15 07:00:00,1.8,-0.204,0.006,1,7.1,15.4,215,25.20,75.10,18.43,30.38,0.000,0.0548,29.777,4.34
2267,1/9/15 07:15:00,2.9,-0.204,0.006,1,7.9,16.6,223,25.79,75.40,19.09,30.38,0.000,0.0548,29.780,4.34
2268,1/9/15 07:30:00,2.9,-0.204,0.006,4,7.5,14.1,222,25.95,75.70,19.33,30.43,0.000,0.0548,29.780,4.32
2269,1/9/15 07:45:00,2.9,-0.204,0.006,17,6.6,15.4,230,26.32,76.00,19.80,30.48,0.000,0.0555,29.780,4.33
2270,1/9/15 08:00:00,2.9,-0.204,0.006,29,6.6,14.5,246,26.43,75.90,19.87,30.53,0.000,0.0555,29.782,4.34
2271,1/9/15 08:15:00,2.9,-0.204,0.006,31,5.4,12.0,247,25.79,75.90,19.24,30.63,0.000,0.0555,29.780,4.35
2272,1/9/15 08:30:00,2.9,-0.204,0.006,59,5.0,10.4,246,25.95,76.10,19.45,30.68,0.000,0.0555,29.777,4.35
2273,1/9/15 08:45:00,2.9,-0.204,0.006,53,6.6,13.3,250,26.22,75.80,19.62,30.73,0.000,0.0562,29.780,4.38
2274,1/9/15 09:00:00,5.3,-0.204,0.006,29,9.1,18.7,250,25.15,74.90,18.30,30.78,0.000,0.0562,29.785,4.38
2275,1/9/15 09:15:00,28.2,-0.204,0.006,39,9.5,19.1,253,23.85,81.90,19.11,30.78,0.000,0.0555,29.791,4.39
2276,1/9/15 09:30:00,72.9,-0.204,0.006,52,8.7,15.8,251,23.63,88.40,20.70,30.78,0.000,0.0548,29.800,4.36
2277,1/9/15 09:45:00,100.0,-0.204,0.006,58,8.7,17.8,246,23.85,90.90,21.56,30.78,0.000,0.0548,29.803,4.39
