Data Format: 
1094,1/27/15 03:50:00,68.2,-0.204,0.006,1,17.0,29.5,4,14.70,93.30,13.08,32.24,0.000,0.0904,29.493,4.32
1095,1/27/15 03:55:00,66.5,-0.204,0.006,1,12.9,24.1,3,14.58,93.20,12.94,32.19,0.000,0.0904,29.490,4.32
1096,1/27/15 04:00:00,68.8,-0.204,0.006,1,14.9,24.1,0,14.58,93.20,12.94,32.19,0.000,0.0896,29.481,4.33
1097,1/27/15 04:05:00,68.8,-0.204,0.006,1,12.9,26.6,355,14.52,93.20,12.88,32.19,0.000,0.0896,29.481,4.33
1098,1/27/15 04:10:00,68.8,-0.204,0.006,1,13.3,24.9,355,14.45,93.20,12.81,32.19,0.000,0.0896,29.475,4.34
1099,1/27/15 04:15:00,68.8,-0.204,0.006,1,12.0,24.9,0,14.45,93.20,12.81,32.19,0.000,0.0904,29.475,4.34
1100,1/27/15 04:20:00,69.4,-0.204,0.006,1,12.5,28.6,355,14.39,93.20,12.76,32.19,0.000,0.0896,29.475,4.34
1101,1/27/15 04:25:00,68.8,-0.204,0.006,1,16.2,26.6,355,14.45,93.10,12.79,32.19,0.000,0.0896,29.469,4.34
1102,1/27/15 04:30:00,69.4,-0.204,0.006,1,12.0,23.7,3,14.33,93.10,12.67,32.19,0.000,0.0896,29.467,4.34
1103,1/27/15 04:35:00,69.4,-0.204,0.006,1,12.5,20.8,11,14.39,93.20,12.76,32.19,0.000,0.0896,29.464,4.34
1104,1/27/15 04:40:00,68.8,-0.204,0.006,1,12.5,27.0,0,14.27,93.20,12.63,32.19,0.000,0.0896,29.458,4.34
1105,1/27/15 04:45:00,66.5,-0.204,0.006,1,14.9,26.1,355,14.33,93.20,12.70,32.19,0.000,0.0896,29.461,4.29
1106,1/27/15 04:50:00,69.4,-0.204,0.006,1,14.5,28.6,351,14.27,93.30,12.67,32.19,0.000,0.0889,29.458,4.32
1107,1/27/15 04:55:00,70.6,-0.204,0.006,1,12.9,25.3,1,14.27,93.30,12.67,32.19,0.000,0.0889,29.449,4.32
1108,1/27/15 05:00:00,67.6,-0.204,0.006,1,14.1,27.0,355,14.33,93.30,12.72,32.19,0.000,0.0889,29.440,4.32
1109,1/27/15 05:05:00,69.4,-0.204,0.006,1,12.5,23.7,352,14.39,93.30,12.78,32.19,0.000,0.0889,29.440,4.33
1110,1/27/15 05:10:00,69.4,-0.204,0.006,1,13.3,21.6,0,14.58,93.30,12.97,32.19,0.000,0.0889,29.446,4.33
1111,1/27/15 05:15:00,69.4,-0.204,0.006,1,14.1,24.9,6,14.64,93.40,13.05,32.19,0.000,0.0889,29.446,4.33
1112,1/27/15 05:20:00,70.6,-0.204,0.006,1,10.8,20.3,355,14.52,93.40,12.94,32.19,0.000,0.0889,29.449,4.33
1113,1/27/15 05:25:00,70.0,-0.204,0.006,1,12.0,19.9,11,14.58,93.40,12.99,32.19,0.000,0.0889,29.449,4.34
1114,1/27/15 05:30:00,70.0,-0.204,0.006,1,13.3,26.6,350,14.45,93.20,12.81,32.19,0.000,0.0889,29.443,4.34
1115,1/27/15 05:35:00,70.0,-0.204,0.006,1,13.3,24.9,0,14.45,93.20,12.81,32.19,0.000,0.0882,29.446,4.34
1116,1/27/15 05:40:00,70.6,-0.204,0.006,1,12.9,21.6,1,14.33,93.20,12.70,32.19,0.000,0.0882,29.449,4.34
1117,1/27/15 05:45:00,69.4,-0.204,0.006,1,13.7,25.3,7,14.33,93.20,12.70,32.19,0.000,0.0889,29.446,4.30
1118,1/27/15 05:50:00,70.6,-0.204,0.006,1,12.5,21.2,7,14.27,93.30,12.67,32.19,0.000,0.0882,29.443,4.32
1119,1/27/15 05:55:00,71.2,-0.204,0.006,1,11.6,20.8,3,14.14,93.20,12.51,32.19,0.000,0.0882,29.446,4.32
1120,1/27/15 06:00:00,71.2,-0.204,0.006,1,12.9,22.4,355,14.14,93.30,12.54,32.19,0.000,0.0882,29.440,4.32
1121,1/27/15 06:05:00,72.4,-0.204,0.006,1,12.9,22.0,354,14.02,93.30,12.42,32.24,0.000,0.0882,29.440,4.33
1122,1/27/15 06:10:00,71.8,-0.204,0.006,1,10.8,23.7,351,13.90,93.30,12.29,32.19,0.000,0.0874,29.446,4.33
1123,1/27/15 06:15:00,74.1,-0.204,0.006,1,12.9,23.2,355,13.83,93.30,12.22,32.19,0.000,0.0874,29.437,4.33
1124,1/27/15 06:20:00,73.5,-0.204,0.006,1,13.3,27.8,1,13.77,93.30,12.16,32.19,0.000,0.0874,29.434,4.34
1125,1/27/15 06:25:00,72.4,-0.204,0.006,1,14.5,34.0,354,13.83,93.30,12.22,32.19,0.000,0.0874,29.425,4.34
1126,1/27/15 06:30:00,72.4,-0.204,0.006,1,12.0,27.0,3,13.83,93.30,12.22,32.19,0.000,0.0874,29.437,4.34
1127,1/27/15 06:35:00,72.4,-0.204,0.006,1,14.5,31.1,355,13.83,93.30,12.22,32.19,0.000,0.0874,29.440,4.34
1128,1/27/15 06:40:00,74.1,-0.204,0.006,1,11.2,25.7,6,13.83,93.30,12.22,32.19,0.000,0.0874,29.440,4.34
1129,1/27/15 06:45:00,73.5,-0.204,0.006,1,14.9,26.1,4,13.90,93.30,12.29,32.19,0.000,0.0874,29.434,4.30
1130,1/27/15 06:50:00,74.7,-0.204,0.006,1,9.5,20.8,11,13.90,93.40,12.31,32.19,0.000,0.0867,29.443,4.32
1131,1/27/15 06:55:00,73.5,-0.204,0.006,1,11.2,19.9,3,13.96,93.40,12.38,32.19,0.000,0.0867,29.440,4.32
1132,1/27/15 07:00:00,74.1,-0.204,0.006,1,10.8,18.7,355,14.02,93.40,12.43,32.19,0.000,0.0867,29.440,4.32
1133,1/27/15 07:05:00,74.7,-0.204,0.006,1,13.7,25.7,6,14.08,93.40,12.51,32.19,0.000,0.0867,29.437,4.33
1134,1/27/15 07:10:00,74.1,-0.204,0.006,1,12.5,24.1,1,14.08,93.40,12.51,32.19,0.000,0.0867,29.437,4.33
1135,1/27/15 07:15:00,73.5,-0.204,0.006,1,12.5,22.8,10,14.14,93.40,12.56,32.19,0.000,0.0867,29.437,4.33
1136,1/27/15 07:20:00,75.9,-0.204,0.006,1,11.6,19.5,355,14.14,93.40,12.56,32.19,0.000,0.0867,29.440,4.33
1137,1/27/15 07:25:00,76.5,-0.204,0.006,1,12.5,21.2,6,14.14,93.40,12.56,32.19,0.000,0.0867,29.437,4.33
1138,1/27/15 07:30:00,76.5,-0.204,0.006,1,8.3,16.2,355,14.14,93.40,12.56,32.19,0.000,0.0867,29.437,4.33
1139,1/27/15 07:35:00,76.5,-0.204,0.006,1,9.1,16.6,355,14.14,93.40,12.56,32.19,0.000,0.0867,29.437,4.34
1140,1/27/15 07:40:00,75.9,-0.204,0.006,2,12.5,21.6,355,14.21,93.40,12.61,32.19,0.000,0.0867,29.434,4.34
1141,1/27/15 07:45:00,75.3,-0.204,0.006,2,12.0,22.4,352,14.21,93.40,12.61,32.19,0.000,0.0867,29.428,4.30
1142,1/27/15 07:50:00,72.9,-0.204,0.006,3,11.6,23.2,355,14.27,93.40,12.69,32.19,0.000,0.0867,29.428,4.32
1143,1/27/15 07:55:00,76.5,-0.204,0.006,4,11.6,17.8,6,14.27,93.40,12.69,32.19,0.000,0.0867,29.431,4.32
1144,1/27/15 08:00:00,76.5,-0.204,0.006,4,8.7,17.0,355,14.27,93.50,12.70,32.19,0.000,0.0867,29.431,4.32
1145,1/27/15 08:05:00,76.5,-0.204,0.006,4,10.4,19.1,6,14.33,93.40,12.74,32.19,0.000,0.0867,29.422,4.33
1146,1/27/15 08:10:00,76.5,-0.204,0.006,4,11.6,22.0,355,14.33,93.40,12.74,32.19,0.000,0.0867,29.425,4.33
1147,1/27/15 08:15:00,76.5,-0.204,0.006,7,10.8,23.2,7,14.39,93.40,12.81,32.19,0.000,0.0867,29.425,4.33
1148,1/27/15 08:20:00,75.3,-0.204,0.006,7,10.8,19.1,4,14.45,93.40,12.87,32.19,0.000,0.0867,29.422,4.33
1149,1/27/15 08:25:00,75.3,-0.204,0.006,9,10.4,19.1,7,14.52,93.40,12.94,32.19,0.000,0.0867,29.419,4.33
1150,1/27/15 08:30:00,74.7,-0.204,0.006,12,11.2,19.1,4,14.58,93.40,12.99,32.19,0.000,0.0867,29.419,4.36
1151,1/27/15 08:35:00,74.7,-0.204,0.006,13,12.5,27.4,8,14.58,93.40,12.99,32.19,0.000,0.0867,29.413,4.33
1152,1/27/15 08:40:00,75.3,-0.204,0.006,17,10.4,21.6,7,14.64,93.40,13.05,32.14,0.000,0.0867,29.413,4.34
1153,1/27/15 08:45:00,74.1,-0.204,0.006,22,7.9,12.9,6,14.76,93.50,13.21,32.19,0.000,0.0867,29.416,4.30
1154,1/27/15 08:50:00,74.7,-0.204,0.006,26,9.1,20.3,17,14.76,93.50,13.21,32.14,0.000,0.0867,29.413,4.32
1155,1/27/15 08:55:00,72.9,-0.204,0.006,31,12.9,25.3,3,15.01,93.50,13.44,32.14,0.000,0.0867,29.410,4.33
1156,1/27/15 09:00:00,72.4,-0.204,0.006,37,9.5,16.6,7,15.07,93.50,13.50,32.14,0.000,0.0867,29.410,4.34
1157,1/27/15 09:05:00,71.8,-0.204,0.006,41,10.4,23.2,20,15.19,93.50,13.62,32.14,0.000,0.0867,29.410,4.35
1158,1/27/15 09:10:00,70.6,-0.204,0.006,44,10.8,22.0,8,15.25,93.50,13.69,32.14,0.000,0.0867,29.407,4.35
1159,1/27/15 09:15:00,68.2,-0.204,0.006,47,11.2,18.3,20,15.38,93.50,13.80,32.14,0.000,0.0867,29.407,4.36
1160,1/27/15 09:20:00,67.6,-0.204,0.006,43,11.2,20.3,3,15.38,93.30,13.77,32.14,0.000,0.0867,29.399,4.37
1161,1/27/15 09:25:00,67.1,-0.204,0.006,39,11.2,23.2,15,15.38,93.40,13.78,32.14,0.000,0.0867,29.402,4.38
1162,1/27/15 09:30:00,66.5,-0.204,0.006,42,11.2,19.1,25,15.38,93.30,13.77,32.14,0.000,0.0867,29.399,4.39
1163,1/27/15 09:35:00,65.3,-0.204,0.006,48,13.3,25.3,24,15.32,93.30,13.69,32.14,0.000,0.0867,29.393,4.39
1164,1/27/15 09:40:00,62.4,-0.204,0.006,46,12.5,23.7,11,15.38,93.20,13.73,32.14,0.000,0.0867,29.390,4.39
1165,1/27/15 09:45:00,62.4,-0.204,0.006,49,15.4,25.3,29,15.25,93.00,13.57,32.14,0.000,0.0867,29.384,4.36
1166,1/27/15 09:50:00,62.4,-0.204,0.006,52,14.9,23.2,17,15.25,93.00,13.57,32.19,0.000,0.0867,29.381,4.39
1167,1/27/15 09:55:00,60.6,-0.204,0.006,51,11.6,22.8,21,15.19,93.00,13.50,32.14,0.000,0.0867,29.375,4.39
1168,1/27/15 10:00:00,62.4,-0.204,0.006,51,12.9,22.8,10,15.19,92.90,13.48,32.14,0.000,0.0867,29.372,4.40
1169,1/27/15 10:05:00,61.8,-0.204,0.006,49,14.1,29.1,13,15.13,92.90,13.42,32.14,0.000,0.0874,29.369,4.42
1170,1/27/15 10:10:00,63.5,-0.204,0.006,48,12.5,27.0,10,15.13,92.90,13.42,32.14,0.000,0.0874,29.366,4.42
1171,1/27/15 10:15:00,62.9,-0.204,0.006,47,12.0,22.8,17,15.07,93.00,13.39,32.14,0.000,0.0867,29.366,4.43
1172,1/27/15 10:20:00,62.4,-0.204,0.006,47,13.3,23.2,21,15.01,93.10,13.35,32.19,0.000,0.0874,29.366,4.44
1173,1/27/15 10:25:00,64.7,-0.204,0.006,46,11.6,22.4,13,14.95,93.10,13.28,32.19,0.000,0.0874,29.366,4.44
1174,1/27/15 10:30:00,64.7,-0.204,0.006,46,9.5,18.7,11,15.01,93.10,13.35,32.19,0.000,0.0874,29.372,4.47
1175,1/27/15 10:35:00,64.7,-0.204,0.006,48,9.1,19.5,1,15.01,93.20,13.37,32.19,0.000,0.0867,29.372,4.45
1176,1/27/15 10:40:00,62.4,-0.204,0.006,49,12.5,23.2,10,15.07,93.10,13.41,32.19,0.000,0.0874,29.369,4.45
1177,1/27/15 10:45:00,65.3,-0.204,0.006,48,11.2,20.3,10,15.01,93.10,13.35,32.19,0.000,0.0874,29.360,4.42
1178,1/27/15 10:50:00,64.7,-0.204,0.006,51,12.9,27.4,13,14.89,93.10,13.23,32.19,0.000,0.0874,29.366,4.44
1179,1/27/15 10:55:00,62.9,-0.204,0.006,54,12.9,23.2,13,15.01,93.10,13.35,32.19,0.000,0.0874,29.363,4.44
1180,1/27/15 11:00:00,65.3,-0.204,0.006,58,8.3,15.4,7,15.07,93.30,13.46,32.19,0.000,0.0874,29.363,4.46
1181,1/27/15 11:05:00,64.1,-0.204,0.006,67,11.6,22.8,0,15.01,93.20,13.37,32.19,0.000,0.0874,29.360,4.48
1182,1/27/15 11:10:00,64.1,-0.204,0.006,73,9.5,21.6,6,15.13,93.30,13.51,32.19,0.000,0.0874,29.363,4.50
1183,1/27/15 11:15:00,63.5,-0.204,0.006,82,9.1,16.2,1,15.25,93.40,13.66,32.19,0.000,0.0874,29.363,4.51
1184,1/27/15 11:20:00,62.4,-0.204,0.006,94,7.9,12.5,344,15.32,93.40,13.73,32.19,0.000,0.0874,29.360,4.54
1185,1/27/15 11:25:00,59.4,-0.204,0.006,99,10.4,22.8,13,15.32,93.20,13.68,32.19,0.000,0.0874,29.357,4.54
1186,1/27/15 11:30:00,60.6,-0.204,0.006,106,6.6,14.1,3,15.44,93.30,13.82,32.19,0.000,0.0874,29.360,4.54
1187,1/27/15 11:35:00,58.2,-0.204,0.006,119,11.2,22.8,355,15.44,93.20,13.80,32.19,0.000,0.0874,29.360,4.55
1188,1/27/15 11:40:00,57.6,-0.204,0.006,119,9.5,20.8,6,15.44,93.20,13.80,32.19,0.000,0.0874,29.357,4.56
1189,1/27/15 11:45:00,57.6,-0.204,0.006,116,12.0,19.1,1,15.19,93.00,13.50,32.19,0.000,0.0874,29.357,4.54
1190,1/27/15 11:50:00,56.5,-0.204,0.006,102,9.5,17.4,355,15.07,93.10,13.41,32.19,0.000,0.0874,29.354,4.56
1191,1/27/15 11:55:00,58.8,-0.204,0.006,108,10.0,19.1,1,14.95,93.10,13.28,32.19,0.000,0.0874,29.357,4.56
1192,1/27/15 12:00:00,58.2,-0.204,0.006,114,11.2,19.5,343,14.82,93.00,13.14,32.19,0.000,0.0874,29.354,4.56
1193,1/27/15 12:05:00,59.4,-0.204,0.006,106,11.2,21.2,1,14.76,93.00,13.08,32.19,0.000,0.0874,29.357,4.56
1194,1/27/15 12:10:00,59.4,-0.204,0.006,101,8.3,16.6,348,14.76,93.20,13.12,32.19,0.000,0.0874,29.357,4.56
1195,1/27/15 12:15:00,60.0,-0.204,0.006,109,10.8,20.8,352,14.58,93.10,12.92,32.19,0.000,0.0874,29.357,4.56
1196,1/27/15 12:20:00,60.6,-0.204,0.006,107,9.5,15.8,344,14.64,93.30,13.03,32.24,0.000,0.0874,29.351,4.56
1197,1/27/15 12:25:00,60.0,-0.204,0.006,107,10.4,20.3,352,14.58,93.20,12.94,32.19,0.000,0.0874,29.357,4.56
1198,1/27/15 12:30:00,60.6,-0.204,0.006,93,12.0,21.6,352,14.52,93.20,12.88,32.19,0.000,0.0874,29.354,4.57
1199,1/27/15 12:35:00,60.6,-0.204,0.006,106,11.6,24.1,352,14.58,93.20,12.94,32.19,0.000,0.0874,29.351,4.56
1200,1/27/15 12:40:00,59.4,-0.204,0.006,101,10.4,19.5,348,14.64,93.20,13.01,32.19,0.000,0.0874,29.351,4.56
1201,1/27/15 12:45:00,60.0,-0.204,0.006,106,11.6,21.6,352,14.70,93.20,13.06,32.19,0.000,0.0874,29.348,4.54
1202,1/27/15 12:50:00,59.4,-0.204,0.006,109,11.2,21.2,348,14.76,93.20,13.12,32.19,0.000,0.0874,29.348,4.56
1203,1/27/15 12:55:00,59.4,-0.204,0.006,122,11.2,18.3,344,14.76,93.10,13.10,32.19,0.000,0.0874,29.345,4.56
1204,1/27/15 13:00:00,57.1,-0.204,0.006,146,9.5,17.8,345,15.07,93.20,13.42,32.19,0.000,0.0874,29.348,4.56
1205,1/27/15 13:05:00,56.5,-0.204,0.006,156,10.0,18.3,351,15.19,93.20,13.55,32.19,0.000,0.0874,29.348,4.56
1206,1/27/15 13:10:00,54.1,-0.204,0.006,147,10.8,17.8,351,15.25,93.10,13.59,32.19,0.000,0.0874,29.348,4.59
1207,1/27/15 13:15:00,52.9,-0.204,0.006,169,12.0,21.6,345,15.19,93.00,13.50,32.19,0.000,0.0874,29.348,4.56
1208,1/27/15 13:20:00,52.4,-0.204,0.006,159,11.2,20.3,348,15.32,93.00,13.62,32.19,0.000,0.0874,29.348,4.56
1209,1/27/15 13:25:00,51.2,-0.204,0.006,152,10.8,23.7,341,15.38,92.80,13.64,32.19,0.000,0.0874,29.354,4.56
1210,1/27/15 13:30:00,52.9,-0.204,0.006,117,11.2,22.4,341,15.25,92.70,13.50,32.19,0.000,0.0874,29.354,4.56
1211,1/27/15 13:35:00,54.7,-0.204,0.006,89,12.0,19.1,352,15.32,92.80,13.59,32.19,0.000,0.0874,29.357,4.56
1212,1/27/15 13:40:00,54.1,-0.204,0.006,79,10.0,19.1,351,15.25,92.80,13.51,32.19,0.000,0.0874,29.357,4.56
1213,1/27/15 13:45:00,54.7,-0.204,0.006,81,7.9,17.8,341,15.25,92.70,13.50,32.19,0.000,0.0874,29.360,4.54
1214,1/27/15 13:50:00,54.7,-0.204,0.006,78,10.0,17.0,3,15.32,92.80,13.59,32.19,0.000,0.0874,29.354,4.56
1215,1/27/15 13:55:00,55.9,-0.204,0.006,81,9.5,19.9,340,15.38,92.80,13.64,32.19,0.000,0.0874,29.360,4.56
1216,1/27/15 14:00:00,55.3,-0.204,0.006,91,10.8,17.8,344,15.38,92.80,13.64,32.19,0.000,0.0874,29.357,4.56
1217,1/27/15 14:05:00,56.5,-0.204,0.006,97,9.1,24.1,348,15.56,92.90,13.84,32.19,0.000,0.0874,29.360,4.56
1218,1/27/15 14:10:00,55.9,-0.204,0.006,97,9.1,19.5,351,15.50,92.90,13.78,32.19,0.000,0.0874,29.360,4.56
1219,1/27/15 14:15:00,54.7,-0.204,0.006,99,11.2,23.7,345,15.56,92.80,13.82,32.19,0.000,0.0874,29.360,4.56
1220,1/27/15 14:20:00,54.7,-0.204,0.006,96,10.4,20.3,347,15.62,92.70,13.86,32.19,0.000,0.0874,29.363,4.56
1221,1/27/15 14:25:00,52.9,-0.204,0.006,99,9.5,16.2,345,15.68,92.80,13.95,32.19,0.000,0.0874,29.363,4.56
1222,1/27/15 14:30:00,54.1,-0.204,0.006,109,10.4,19.5,352,15.80,92.70,14.04,32.19,0.000,0.0874,29.366,4.59
1223,1/27/15 14:35:00,54.7,-0.204,0.006,116,8.3,15.4,336,15.86,92.70,14.09,32.24,0.000,0.0874,29.363,4.56
1224,1/27/15 14:40:00,52.9,-0.204,0.006,112,10.4,17.8,348,15.98,92.60,14.20,32.19,0.000,0.0874,29.366,4.56
1225,1/27/15 14:45:00,52.9,-0.204,0.006,98,9.1,17.0,350,16.17,92.50,14.34,32.19,0.000,0.0874,29.369,4.54
1226,1/27/15 14:50:00,51.2,-0.204,0.006,86,8.3,13.7,348,16.29,92.30,14.41,32.24,0.000,0.0874,29.372,4.56
1227,1/27/15 14:55:00,51.8,-0.204,0.006,81,10.8,19.9,352,16.17,91.90,14.20,32.19,0.000,0.0882,29.375,4.56
1228,1/27/15 15:00:00,51.8,-0.204,0.006,78,9.5,21.2,337,16.17,91.60,14.13,32.19,0.000,0.0874,29.375,4.56
1229,1/27/15 15:05:00,51.2,-0.204,0.006,73,11.2,20.8,350,16.35,91.40,14.25,32.24,0.000,0.0882,29.375,4.56
1230,1/27/15 15:10:00,51.8,-0.204,0.006,72,10.0,20.8,344,16.47,91.00,14.27,32.24,0.000,0.0882,29.375,4.56
1231,1/27/15 15:15:00,51.2,-0.204,0.006,71,11.6,23.2,341,16.35,91.10,14.18,32.24,0.000,0.0882,29.375,4.56
1232,1/27/15 15:20:00,51.2,-0.204,0.006,64,8.7,16.6,354,16.53,91.00,14.34,32.24,0.000,0.0882,29.375,4.56
1233,1/27/15 15:25:00,51.8,-0.204,0.006,62,10.4,21.6,341,16.53,90.60,14.23,32.24,0.000,0.0882,29.375,4.56
1234,1/27/15 15:30:00,51.2,-0.204,0.006,61,11.6,22.0,344,16.65,90.50,14.32,32.24,0.000,0.0874,29.372,4.56
1235,1/27/15 15:35:00,51.2,-0.204,0.006,59,9.1,19.1,354,16.77,90.50,14.45,32.24,0.000,0.0874,29.375,4.56
1236,1/27/15 15:40:00,51.8,-0.204,0.006,58,10.4,22.4,355,16.83,90.20,14.43,32.24,0.000,0.0882,29.375,4.56
1237,1/27/15 15:45:00,51.8,-0.204,0.006,51,9.1,18.7,354,16.89,90.00,14.43,32.24,0.000,0.0882,29.375,4.56
1238,1/27/15 15:50:00,51.2,-0.204,0.006,48,9.1,17.8,347,16.89,90.30,14.52,32.24,0.000,0.0882,29.375,4.54
1239,1/27/15 15:55:00,51.2,-0.204,0.006,43,10.4,26.6,352,16.95,90.10,14.52,32.24,0.000,0.0882,29.375,4.54
1240,1/27/15 16:00:00,51.2,-0.204,0.006,38,9.5,20.3,354,17.01,90.00,14.56,32.24,0.000,0.0882,29.375,4.54
1241,1/27/15 16:05:00,51.8,-0.204,0.006,33,10.8,20.3,343,17.06,89.90,14.59,32.24,0.000,0.0882,29.375,4.54
1242,1/27/15 16:10:00,52.4,-0.204,0.006,31,9.5,16.6,347,17.06,90.00,14.61,32.24,0.000,0.0882,29.378,4.54
1243,1/27/15 16:15:00,52.4,-0.204,0.006,27,11.6,20.8,341,17.06,90.10,14.65,32.24,0.000,0.0882,29.378,4.54
1244,1/27/15 16:20:00,51.8,-0.204,0.006,22,12.5,20.3,351,17.12,90.00,14.67,32.24,0.000,0.0882,29.381,4.53
1245,1/27/15 16:25:00,52.9,-0.204,0.006,16,10.8,22.0,355,17.24,90.10,14.81,32.24,0.000,0.0882,29.387,4.54
1246,1/27/15 16:30:00,52.4,-0.204,0.006,11,10.0,15.4,351,17.36,89.90,14.88,32.24,0.000,0.0889,29.387,4.51
1247,1/27/15 16:35:00,52.4,-0.204,0.006,8,10.8,22.8,345,17.48,90.20,15.08,32.24,0.000,0.0882,29.387,4.50
1248,1/27/15 16:40:00,52.4,-0.204,0.006,4,10.4,19.9,343,17.54,89.90,15.06,32.24,0.000,0.0882,29.390,4.50
1249,1/27/15 16:45:00,52.4,-0.204,0.006,2,10.4,19.1,1,17.60,89.30,14.97,32.24,0.000,0.0882,29.390,4.45
1250,1/27/15 16:50:00,52.4,-0.204,0.006,1,10.8,21.2,350,17.78,88.90,15.04,32.24,0.000,0.0882,29.390,4.45
1251,1/27/15 16:55:00,52.9,-0.204,0.006,1,10.4,19.1,348,17.84,88.70,15.04,32.24,0.000,0.0882,29.390,4.45
1252,1/27/15 17:00:00,53.5,-0.204,0.006,1,9.5,19.9,345,17.89,88.20,14.97,32.24,0.000,0.0882,29.393,4.45
1253,1/27/15 17:05:00,52.9,-0.204,0.006,1,11.6,19.5,348,18.07,88.20,15.15,32.24,0.000,0.0882,29.393,4.45
1254,1/27/15 17:10:00,52.9,-0.204,0.006,1,8.7,17.0,352,18.13,88.20,15.21,32.24,0.000,0.0882,29.396,4.45
1255,1/27/15 17:15:00,53.5,-0.204,0.006,1,10.8,24.1,350,18.25,88.10,15.30,32.24,0.000,0.0882,29.399,4.44
1256,1/27/15 17:20:00,53.5,-0.204,0.006,1,10.8,19.9,344,18.42,88.10,15.48,32.29,0.000,0.0882,29.402,4.44
1257,1/27/15 17:25:00,52.9,-0.204,0.006,1,10.8,21.2,345,18.54,87.70,15.48,32.24,0.000,0.0889,29.404,4.44
1258,1/27/15 17:30:00,52.9,-0.204,0.006,1,12.5,22.8,340,18.66,87.90,15.66,32.24,0.000,0.0882,29.402,4.44
1259,1/27/15 17:35:00,56.5,-0.204,0.006,1,9.1,17.0,1,18.42,88.30,15.53,32.24,0.000,0.0882,29.407,4.44
1260,1/27/15 17:40:00,64.1,-0.204,0.006,1,6.6,12.5,329,18.01,89.30,15.37,32.24,0.000,0.0882,29.410,4.44
1261,1/27/15 17:45:00,65.9,-0.204,0.006,1,7.1,16.6,331,17.36,90.30,14.99,32.24,0.000,0.0882,29.413,4.42
1262,1/27/15 17:50:00,70.0,-0.204,0.006,1,5.4,9.5,316,17.12,91.20,14.97,32.24,0.000,0.0882,29.413,4.40
1263,1/27/15 17:55:00,70.0,-0.204,0.006,1,6.6,11.6,317,16.65,91.50,14.58,32.24,0.000,0.0882,29.416,4.41
1264,1/27/15 18:00:00,69.4,-0.204,0.006,1,7.9,12.9,317,16.29,91.80,14.29,32.24,0.000,0.0882,29.416,4.42
1265,1/27/15 18:05:00,69.4,-0.204,0.006,1,8.3,14.9,326,16.10,92.00,14.16,32.24,0.000,0.0882,29.422,4.42
1266,1/27/15 18:10:00,69.4,-0.204,0.006,1,7.9,13.7,329,15.98,92.20,14.09,32.24,0.000,0.0882,29.422,4.42
1267,1/27/15 18:15:00,68.2,-0.204,0.006,1,9.5,15.8,319,15.80,92.20,13.91,32.24,0.000,0.0882,29.422,4.41
1268,1/27/15 18:20:00,68.8,-0.204,0.006,1,8.3,12.0,321,15.62,92.40,13.78,32.24,0.000,0.0882,29.422,4.41
1269,1/27/15 18:25:00,67.6,-0.204,0.006,1,7.9,16.6,313,15.44,92.30,13.57,32.24,0.000,0.0882,29.428,4.41
1270,1/27/15 18:30:00,67.1,-0.204,0.006,1,7.5,12.9,313,15.25,92.40,13.42,32.24,0.000,0.0882,29.428,4.40
1271,1/27/15 18:35:00,66.5,-0.204,0.006,1,10.0,16.6,324,15.07,92.40,13.24,32.24,0.000,0.0882,29.431,4.40
1272,1/27/15 18:40:00,65.3,-0.204,0.006,1,8.7,15.8,330,14.82,92.20,12.94,32.24,0.000,0.0882,29.434,4.40
1273,1/27/15 18:45:00,65.9,-0.204,0.006,1,8.3,16.2,333,14.70,92.20,12.83,32.24,0.000,0.0882,29.437,4.36
1274,1/27/15 18:50:00,66.5,-0.204,0.006,1,8.3,16.2,321,14.58,92.20,12.70,32.24,0.000,0.0882,29.440,4.37
1275,1/27/15 18:55:00,64.1,-0.204,0.006,1,9.5,19.5,319,14.33,92.20,12.45,32.24,0.000,0.0882,29.437,4.38
1276,1/27/15 19:00:00,63.5,-0.204,0.006,1,8.3,18.3,331,14.21,92.10,12.31,32.24,0.000,0.0882,29.440,4.38
1277,1/27/15 19:05:00,62.4,-0.204,0.006,1,7.9,15.8,326,14.21,91.90,12.25,32.24,0.000,0.0882,29.443,4.38
1278,1/27/15 19:10:00,60.0,-0.204,0.006,1,11.6,19.5,317,14.14,91.90,12.20,32.24,0.000,0.0882,29.443,4.38
1279,1/27/15 19:15:00,60.0,-0.204,0.006,1,7.5,13.3,336,14.08,91.70,12.09,32.24,0.000,0.0889,29.449,4.38
1280,1/27/15 19:20:00,58.8,-0.204,0.006,1,9.5,18.3,316,14.14,91.60,12.13,32.24,0.000,0.0882,29.446,4.38
1281,1/27/15 19:25:00,58.2,-0.204,0.006,1,7.9,12.0,317,14.02,91.50,11.97,32.19,0.000,0.0889,29.452,4.38
1282,1/27/15 19:30:00,57.6,-0.204,0.006,1,9.1,17.0,330,14.02,91.40,11.95,32.24,0.000,0.0882,29.452,4.38
1283,1/27/15 19:35:00,57.6,-0.204,0.006,1,9.1,17.8,327,13.90,91.00,11.73,32.24,0.000,0.0882,29.452,4.38
1284,1/27/15 19:40:00,57.1,-0.204,0.006,1,10.4,22.8,321,13.83,90.90,11.64,32.24,0.000,0.0882,29.455,4.38
